anl_id,anl_machine,anl_file_md5,anl_file_name,name,anl_score,anl_duration,anl_network_udp,anl_network_tcp,anl_network_dns,anl_signatures_sv1,anl_signatures_sv2,anl_signatures_sv3,anl_signatures_sv4,anl_signatures_sv5,anl_signatures_sv6,anl_file_created,anl_regkey_written,anl_dll_loaded,anl_file_failed,anl_regkey_opened,anl_resolves_host,anl_file_written,anl_fetches_url,anl_regkey_read
97,cuckoo-w7-01,00414d4856df45b8b796bec4c0a2d60d,virus_win32_nabucur_a-82-win32_exe-undefined-00414d4856df45b8b796bec4c0a2d60d.exe,virlock,11.6,137,22,23,10,1,10,5,2,0,1,7,5,12,3,30,1,5,2,68
251,cuckoo-w7-maldome-opened,00414d4856df45b8b796bec4c0a2d60d,virus_win32_nabucur_a-82-win32_exe-undefined-00414d4856df45b8b796bec4c0a2d60d.exe,virlock,12,134,15,3,3,1,11,5,2,0,1,7,5,13,3,28,1,5,2,68
26,cuckoo-w7-vmcloak,00414d4856df45b8b796bec4c0a2d60d,virus_win32_nabucur_a-82-win32_exe-undefined-00414d4856df45b8b796bec4c0a2d60d.exe,virlock,11.8,135,19,11,8,3,13,5,1,1,1,98,5,40,32,40,1,97,2,315
180,cuckoo-w7-opened,00414d4856df45b8b796bec4c0a2d60d,virus_win32_nabucur_a-82-win32_exe-undefined-00414d4856df45b8b796bec4c0a2d60d.exe,virlock,11.4,151,22,0,3,2,9,5,2,0,1,7,5,15,3,32,1,5,2,69
128,cuckoo-w7-01,008d3be2c8df74e684e6e1f164e63dce,worm_win32_mofksys-77-win32_exe-win.exe-008d3be2c8df74e684e6e1f164e63dce.exe,mofksys,15.2,138,23,10,9,6,10,13,0,1,1,10,9,25,4,38,0,4,0,40
282,cuckoo-w7-maldome-opened,008d3be2c8df74e684e6e1f164e63dce,worm_win32_mofksys-77-win32_exe-win.exe-008d3be2c8df74e684e6e1f164e63dce.exe,mofksys,14.2,136,14,1,2,6,9,12,0,1,1,10,9,25,4,38,0,4,0,40
88,cuckoo-w7-vmcloak,008d3be2c8df74e684e6e1f164e63dce,worm_win32_mofksys-77-win32_exe-win.exe-008d3be2c8df74e684e6e1f164e63dce.exe,mofksys,14.6,145,19,6,8,6,10,12,0,1,1,10,9,25,4,38,0,4,0,38
242,cuckoo-w7-opened,008d3be2c8df74e684e6e1f164e63dce,worm_win32_mofksys-77-win32_exe-win.exe-008d3be2c8df74e684e6e1f164e63dce.exe,mofksys,14.2,143,14,0,2,6,9,12,0,1,1,10,9,26,4,38,0,4,0,40
85,cuckoo-w7-01,00964150dfddb0ea3777712e814cca16,pws_win32_fareit_rfn-83-win32_exe-undefined-00964150dfddb0ea3777712e814cca16.exe,crcf,14.4,137,30,10,9,4,8,11,0,1,1,8,6,34,1,50,0,4,1,52
239,cuckoo-w7-maldome-opened,00964150dfddb0ea3777712e814cca16,pws_win32_fareit_rfn-83-win32_exe-undefined-00964150dfddb0ea3777712e814cca16.exe,crcf,12.8,153,14,1,2,4,8,11,0,1,1,27,6,36,1,51,0,4,1,52
99,cuckoo-w7-vmcloak,00964150dfddb0ea3777712e814cca16,pws_win32_fareit_rfn-83-win32_exe-undefined-00964150dfddb0ea3777712e814cca16.exe,crcf,13.8,162,15,2,6,4,9,12,0,1,1,8,6,38,1,53,0,4,1,54
253,cuckoo-w7-opened,00964150dfddb0ea3777712e814cca16,pws_win32_fareit_rfn-83-win32_exe-undefined-00964150dfddb0ea3777712e814cca16.exe,crcf,14,166,17,0,2,4,8,13,0,1,1,8,6,39,1,53,0,4,1,53
74,cuckoo-w7-01,015a29e69fd93088358b11bea42fa170,win32_virtob_gen_12-80-win32_exe-undefined-015a29e69fd93088358b11bea42fa170.exe,virut,10,139,33,17,21,1,7,7,0,0,1,0,3,18,1,43,7,0,1,34
228,cuckoo-w7-maldome-opened,015a29e69fd93088358b11bea42fa170,win32_virtob_gen_12-80-win32_exe-undefined-015a29e69fd93088358b11bea42fa170.exe,virut,7.6,134,21,1,9,1,5,7,0,0,1,0,3,18,0,43,7,0,1,34
75,cuckoo-w7-vmcloak,015a29e69fd93088358b11bea42fa170,win32_virtob_gen_12-80-win32_exe-undefined-015a29e69fd93088358b11bea42fa170.exe,virut,8.4,142,23,7,14,1,7,7,0,0,1,0,3,18,0,43,7,0,1,32
229,cuckoo-w7-opened,015a29e69fd93088358b11bea42fa170,win32_virtob_gen_12-80-win32_exe-undefined-015a29e69fd93088358b11bea42fa170.exe,virut,7,137,35,0,9,1,5,6,0,0,1,0,3,19,0,43,7,0,1,34
28,cuckoo-w7-01,0299052cdf90309ce15817d74f55d52e,virus_win32_nabucur_d-79-win32_exe-undefined-0299052cdf90309ce15817d74f55d52e.exe,virlock,9.8,143,26,11,10,1,13,4,1,0,1,24,7,27,5,104,0,22,4,225
182,cuckoo-w7-maldome-opened,0299052cdf90309ce15817d74f55d52e,virus_win32_nabucur_d-79-win32_exe-undefined-0299052cdf90309ce15817d74f55d52e.exe,virlock,10.8,163,25,10,6,1,13,3,1,0,1,16,7,18,4,16,1,14,9,32
138,cuckoo-w7-vmcloak,0299052cdf90309ce15817d74f55d52e,virus_win32_nabucur_d-79-win32_exe-undefined-0299052cdf90309ce15817d74f55d52e.exe,virlock,9.4,151,18,7,8,2,13,3,1,0,1,13,7,16,4,16,1,11,9,31
292,cuckoo-w7-opened,0299052cdf90309ce15817d74f55d52e,virus_win32_nabucur_d-79-win32_exe-undefined-0299052cdf90309ce15817d74f55d52e.exe,virlock,8.6,170,20,0,3,2,11,3,1,0,1,13,7,17,4,16,1,11,9,37
43,cuckoo-w7-01,0301296543c91492d49847ae636857a4,ransom_win32_gandcrab_ap-84-win32_exe-undefined-0301296543c91492d49847ae636857a4.exe,gandcrab,16.6,163,65,44,33,3,16,6,1,0,3,2167,8,40,196,68,5,6957,1,94
197,cuckoo-w7-maldome-opened,0301296543c91492d49847ae636857a4,ransom_win32_gandcrab_ap-84-win32_exe-undefined-0301296543c91492d49847ae636857a4.exe,gandcrab,16,163,45,36,31,3,16,5,1,0,3,783,18,46,171,96,7,5017,1,113
74,cuckoo-w7-vmcloak,0301296543c91492d49847ae636857a4,ransom_win32_gandcrab_ap-84-win32_exe-undefined-0301296543c91492d49847ae636857a4.exe,gandcrab,14.6,185,63,41,33,4,14,5,0,0,3,663,15,45,171,79,7,3988,1,109
228,cuckoo-w7-opened,0301296543c91492d49847ae636857a4,ransom_win32_gandcrab_ap-84-win32_exe-undefined-0301296543c91492d49847ae636857a4.exe,gandcrab,15,168,119,0,52,4,12,8,0,1,3,775,17,37,154,78,2,5000,1,102
30,cuckoo-w7-01,0307671d2f5bcd91a5f51f50d5c5fc0c,trojan_win32_bluteal_rfn-74-win32_exe-undefined-0307671d2f5bcd91a5f51f50d5c5fc0c.exe,prng,12.6,170,31,10,10,3,9,9,1,1,1,34,278,12,91,4,1,35,0,24
184,cuckoo-w7-maldome-opened,0307671d2f5bcd91a5f51f50d5c5fc0c,trojan_win32_bluteal_rfn-74-win32_exe-undefined-0307671d2f5bcd91a5f51f50d5c5fc0c.exe,prng,10.8,177,18,1,2,3,8,8,0,1,1,34,278,12,92,1,1,35,0,24
116,cuckoo-w7-vmcloak,0307671d2f5bcd91a5f51f50d5c5fc0c,trojan_win32_bluteal_rfn-74-win32_exe-undefined-0307671d2f5bcd91a5f51f50d5c5fc0c.exe,prng,11.2,191,21,5,7,3,9,8,0,1,1,34,278,11,92,4,1,35,0,22
270,cuckoo-w7-opened,0307671d2f5bcd91a5f51f50d5c5fc0c,trojan_win32_bluteal_rfn-74-win32_exe-undefined-0307671d2f5bcd91a5f51f50d5c5fc0c.exe,prng,10.8,193,16,0,2,3,8,8,0,1,1,34,278,13,92,4,1,35,0,24
267,cuckoo-w7-maldome-opened,038d30824d9d4fcee1e54f52339fe10b,trojandropper_win32_lamechi_b-89-win32_exe-music.exe-038d30824d9d4fcee1e54f52339fe10b.exe,vilsel,7.6,140,15,1,2,2,9,4,0,0,1,1415,10,36,12,661,0,713,9,2665
41,cuckoo-w7-vmcloak,038d30824d9d4fcee1e54f52339fe10b,trojandropper_win32_lamechi_b-89-win32_exe-music.exe-038d30824d9d4fcee1e54f52339fe10b.exe,vilsel,8.4,155,16,5,7,2,9,3,0,0,1,825,109,35,11,655,0,425,9,3073
195,cuckoo-w7-opened,038d30824d9d4fcee1e54f52339fe10b,trojandropper_win32_lamechi_b-89-win32_exe-music.exe-038d30824d9d4fcee1e54f52339fe10b.exe,vilsel,7.8,291,17,0,2,2,8,5,0,0,1,784,10,36,12,659,0,402,9,2658
69,cuckoo-w7-01,0452ea474a92320b39a2fa9af56ca803,trojan_win32_dorv_a-85-win32_exe-flashutil.exe-0452ea474a92320b39a2fa9af56ca803.exe,inject,9.4,24,16,9,5,0,6,8,0,1,1,1,0,1,0,0,0,2,0,1
223,cuckoo-w7-maldome-opened,0452ea474a92320b39a2fa9af56ca803,trojan_win32_dorv_a-85-win32_exe-flashutil.exe-0452ea474a92320b39a2fa9af56ca803.exe,inject,8.4,15,11,0,1,0,5,7,0,1,1,1,0,1,0,0,0,2,0,1
67,cuckoo-w7-vmcloak,0452ea474a92320b39a2fa9af56ca803,trojan_win32_dorv_a-85-win32_exe-flashutil.exe-0452ea474a92320b39a2fa9af56ca803.exe,inject,8.4,20,14,1,5,0,5,7,0,1,1,1,0,1,0,0,0,2,0,1
221,cuckoo-w7-opened,0452ea474a92320b39a2fa9af56ca803,trojan_win32_dorv_a-85-win32_exe-flashutil.exe-0452ea474a92320b39a2fa9af56ca803.exe,inject,8.4,20,12,0,1,0,5,7,0,1,1,1,0,1,0,0,0,2,0,1
125,cuckoo-w7-01,0592744e7adf315da84b416187457671,trojan_agent_bjon-66-win32_exe-undefined-0592744e7adf315da84b416187457671.exe,bjon,8.6,206,25,11,6,2,6,6,0,1,1,0,0,9,0,3,1,0,1,9
279,cuckoo-w7-maldome-opened,0592744e7adf315da84b416187457671,trojan_agent_bjon-66-win32_exe-undefined-0592744e7adf315da84b416187457671.exe,bjon,6.2,191,26,2,3,2,3,4,0,1,1,0,0,10,0,3,0,0,1,9
24,cuckoo-w7-vmcloak,0592744e7adf315da84b416187457671,trojan_agent_bjon-66-win32_exe-undefined-0592744e7adf315da84b416187457671.exe,bjon,11.2,136,18,6,8,3,12,6,0,1,1,2,30,32,1,34,2,3,3,101
178,cuckoo-w7-opened,0592744e7adf315da84b416187457671,trojan_agent_bjon-66-win32_exe-undefined-0592744e7adf315da84b416187457671.exe,bjon,7.2,194,28,0,3,3,5,4,0,1,1,0,0,11,0,3,1,0,1,9
91,cuckoo-w7-01,05cd6f0f2feaee6170154fd4df98851e,virus_win32_sality_at-90-win32_exe-undefined-05cd6f0f2feaee6170154fd4df98851e.exe,sality,10,196,23,9,7,2,5,9,0,1,1,1,1221,22,1,68,0,2,5,1342
245,cuckoo-w7-maldome-opened,05cd6f0f2feaee6170154fd4df98851e,virus_win32_sality_at-90-win32_exe-undefined-05cd6f0f2feaee6170154fd4df98851e.exe,sality,9.6,324,22,2,2,2,4,9,0,1,1,0,1221,23,0,65,0,1,7,1334
98,cuckoo-w7-vmcloak,05cd6f0f2feaee6170154fd4df98851e,virus_win32_sality_at-90-win32_exe-undefined-05cd6f0f2feaee6170154fd4df98851e.exe,sality,11,193,16,1,5,2,4,9,0,1,1,0,1221,23,0,71,0,1,7,1346
252,cuckoo-w7-opened,05cd6f0f2feaee6170154fd4df98851e,virus_win32_sality_at-90-win32_exe-undefined-05cd6f0f2feaee6170154fd4df98851e.exe,sality,9.4,194,18,0,2,2,5,8,0,1,1,0,1221,22,1,69,0,1,7,1333
19,cuckoo-w7-01,0e5c64b896e3a675c981f93132e3348c,adware_win32_qjwmonkey-72-win32_exe-_.exe-0e5c64b896e3a675c981f93132e3348c.exe,qjwmonkey,12,136,35,19,15,7,13,4,1,1,1,7,19,63,7,733,7,7,8,411
173,cuckoo-w7-maldome-opened,0e5c64b896e3a675c981f93132e3348c,adware_win32_qjwmonkey-72-win32_exe-_.exe-0e5c64b896e3a675c981f93132e3348c.exe,qjwmonkey,12.2,132,32,18,14,7,12,5,1,1,1,22,32,67,11,779,14,22,10,424
104,cuckoo-w7-vmcloak,0e5c64b896e3a675c981f93132e3348c,adware_win32_qjwmonkey-72-win32_exe-_.exe-0e5c64b896e3a675c981f93132e3348c.exe,qjwmonkey,9.4,101,18,6,7,8,11,2,0,1,1,1,6,27,1,454,2,1,3,87
258,cuckoo-w7-opened,0e5c64b896e3a675c981f93132e3348c,adware_win32_qjwmonkey-72-win32_exe-_.exe-0e5c64b896e3a675c981f93132e3348c.exe,qjwmonkey,5.4,79,37,0,3,8,5,1,0,0,1,1,7,28,1,37,1,1,3,85
133,cuckoo-w7-01,0ec94a8fcf22107234a7eba4982def64,virus_win32_sality_at-89-win32_exe-undefined-0ec94a8fcf22107234a7eba4982def64.exe,sality,10.2,196,19,8,7,3,5,9,0,1,1,1,29,23,1,70,0,2,5,155
287,cuckoo-w7-maldome-opened,0ec94a8fcf22107234a7eba4982def64,virus_win32_sality_at-89-win32_exe-undefined-0ec94a8fcf22107234a7eba4982def64.exe,sality,9.6,190,23,2,2,2,4,9,0,1,1,0,29,22,0,63,0,1,6,137
83,cuckoo-w7-vmcloak,0ec94a8fcf22107234a7eba4982def64,virus_win32_sality_at-89-win32_exe-undefined-0ec94a8fcf22107234a7eba4982def64.exe,sality,10.6,198,14,1,5,2,5,10,0,1,1,1,29,23,0,73,0,2,7,154
237,cuckoo-w7-opened,0ec94a8fcf22107234a7eba4982def64,virus_win32_sality_at-89-win32_exe-undefined-0ec94a8fcf22107234a7eba4982def64.exe,sality,9,195,18,0,2,2,4,8,0,1,1,0,29,21,1,67,0,1,6,136
153,cuckoo-w7-01,11bba9b2333559b727caf22896092217,trojan_win32_ramdo_a-88-win32_exe-7ahvva8ai-11bba9b2333559b727caf22896092217.exe,carberp,8.8,136,24,15,12,2,9,6,0,0,1,11,0,15,3,2,3,0,1,16
307,cuckoo-w7-maldome-opened,11bba9b2333559b727caf22896092217,trojan_win32_ramdo_a-88-win32_exe-7ahvva8ai-11bba9b2333559b727caf22896092217.exe,carberp,8.2,132,17,6,5,2,9,5,0,0,1,11,0,15,3,1,3,0,1,15
60,cuckoo-w7-vmcloak,11bba9b2333559b727caf22896092217,trojan_win32_ramdo_a-88-win32_exe-7ahvva8ai-11bba9b2333559b727caf22896092217.exe,carberp,9.2,142,21,10,10,2,10,6,0,0,1,11,0,15,3,2,3,0,1,16
214,cuckoo-w7-opened,11bba9b2333559b727caf22896092217,trojan_win32_ramdo_a-88-win32_exe-7ahvva8ai-11bba9b2333559b727caf22896092217.exe,carberp,7.6,141,32,0,5,2,6,6,0,0,1,10,0,14,2,1,3,0,1,12
119,cuckoo-w7-01,11db3132831092fda52dd9c739ae202b,trojan_win32_occamy_c-66-win32_exe-undefined-11db3132831092fda52dd9c739ae202b.exe,adposhel,4.6,40,25,15,13,4,5,1,0,0,1,0,4,44,0,80,0,0,1,159
273,cuckoo-w7-maldome-opened,11db3132831092fda52dd9c739ae202b,trojan_win32_occamy_c-66-win32_exe-undefined-11db3132831092fda52dd9c739ae202b.exe,adposhel,7,135,16,1,3,4,8,3,0,0,1,19,64,92,8,931,3,15,15,1432
62,cuckoo-w7-vmcloak,11db3132831092fda52dd9c739ae202b,trojan_win32_occamy_c-66-win32_exe-undefined-11db3132831092fda52dd9c739ae202b.exe,adposhel,6.4,138,18,5,8,4,8,2,0,0,1,20,159,86,8,788,2,16,16,1880
216,cuckoo-w7-opened,11db3132831092fda52dd9c739ae202b,trojan_win32_occamy_c-66-win32_exe-undefined-11db3132831092fda52dd9c739ae202b.exe,adposhel,6.6,137,19,0,3,4,7,3,0,0,1,20,64,86,8,762,3,15,16,1375
135,cuckoo-w7-01,1204ecb68b0e3b0ff8ebfb37912062bb,virus_win32_ramnit_i-88-win32_exe-undefined-1204ecb68b0e3b0ff8ebfb37912062bb.exe,ramnit,5.6,36,18,9,6,5,7,1,0,0,1,2,4,47,0,80,0,1,2,159
289,cuckoo-w7-maldome-opened,1204ecb68b0e3b0ff8ebfb37912062bb,virus_win32_ramnit_i-88-win32_exe-undefined-1204ecb68b0e3b0ff8ebfb37912062bb.exe,ramnit,7,131,16,1,3,5,9,2,0,0,1,22,64,94,8,930,3,16,17,1438
141,cuckoo-w7-vmcloak,1204ecb68b0e3b0ff8ebfb37912062bb,virus_win32_ramnit_i-88-win32_exe-undefined-1204ecb68b0e3b0ff8ebfb37912062bb.exe,ramnit,8,138,18,5,8,5,10,3,0,0,1,22,161,88,8,788,2,17,17,1881
295,cuckoo-w7-opened,1204ecb68b0e3b0ff8ebfb37912062bb,virus_win32_ramnit_i-88-win32_exe-undefined-1204ecb68b0e3b0ff8ebfb37912062bb.exe,ramnit,7.6,139,18,0,3,5,9,3,0,0,1,22,64,89,8,926,3,16,17,1431
44,cuckoo-w7-01,12b247bfdb78138565f69e2a60090f30,virtool_win32_vbinject_ahf_bit-79-win32_exe-doughfoot.exe-12b247bfdb78138565f69e2a60090f30.exe,fareit,11.4,57,24,10,9,1,12,7,0,1,1,1,1,29,81,204,1,2,1,255
198,cuckoo-w7-maldome-opened,12b247bfdb78138565f69e2a60090f30,virtool_win32_vbinject_ahf_bit-79-win32_exe-doughfoot.exe-12b247bfdb78138565f69e2a60090f30.exe,fareit,9.8,35,15,1,3,1,11,5,0,1,1,1,1,27,78,169,1,2,0,126
110,cuckoo-w7-vmcloak,12b247bfdb78138565f69e2a60090f30,virtool_win32_vbinject_ahf_bit-79-win32_exe-doughfoot.exe-12b247bfdb78138565f69e2a60090f30.exe,fareit,10.4,48,16,1,6,1,11,6,0,1,1,1,1,27,78,172,1,2,0,115
264,cuckoo-w7-opened,12b247bfdb78138565f69e2a60090f30,virtool_win32_vbinject_ahf_bit-79-win32_exe-doughfoot.exe-12b247bfdb78138565f69e2a60090f30.exe,fareit,7,146,17,0,3,0,6,4,0,1,1,0,1,25,77,158,1,1,0,76
129,cuckoo-w7-01,1474690678406a048bbccacded538eea,gen_variant_symmi_57829-62-win32_exe-designer.exe-1474690678406a048bbccacded538eea.exe,symmi,11.6,135,24,11,11,2,6,7,1,1,1,0,3,5,0,6,2,0,1,1
283,cuckoo-w7-maldome-opened,1474690678406a048bbccacded538eea,gen_variant_symmi_57829-62-win32_exe-designer.exe-1474690678406a048bbccacded538eea.exe,symmi,10,133,16,7,4,2,6,7,1,1,1,1,3,5,1,6,2,0,1,1
36,cuckoo-w7-vmcloak,1474690678406a048bbccacded538eea,gen_variant_symmi_57829-62-win32_exe-designer.exe-1474690678406a048bbccacded538eea.exe,symmi,11.6,137,20,5,9,2,6,7,1,1,1,0,3,6,0,6,2,0,1,3
190,cuckoo-w7-opened,1474690678406a048bbccacded538eea,gen_variant_symmi_57829-62-win32_exe-designer.exe-1474690678406a048bbccacded538eea.exe,symmi,9,135,41,0,4,2,7,6,0,1,1,0,3,6,0,6,2,0,1,1
151,cuckoo-w7-01,1715f02f475ebe96372dbf90607503c8,trojan_win32_bicone_a-77-win32_exe-undefined-1715f02f475ebe96372dbf90607503c8.exe,coinminer,10,135,21,11,9,4,11,6,0,0,1,17,14,38,3,397,0,17,20,2848
305,cuckoo-w7-maldome-opened,1715f02f475ebe96372dbf90607503c8,trojan_win32_bicone_a-77-win32_exe-undefined-1715f02f475ebe96372dbf90607503c8.exe,coinminer,13.6,133,18,1,4,5,10,9,0,2,1,23,12,38,30,398,1,23,21,2821
49,cuckoo-w7-vmcloak,1715f02f475ebe96372dbf90607503c8,trojan_win32_bicone_a-77-win32_exe-undefined-1715f02f475ebe96372dbf90607503c8.exe,coinminer,8.8,138,17,5,7,4,11,4,0,0,1,16,12,41,1,179,0,16,20,779
203,cuckoo-w7-opened,1715f02f475ebe96372dbf90607503c8,trojan_win32_bicone_a-77-win32_exe-undefined-1715f02f475ebe96372dbf90607503c8.exe,coinminer,9,139,15,0,2,4,10,5,0,0,1,16,12,41,2,398,0,16,20,2817
39,cuckoo-w7-01,1762bdace0c8834785d26958d21c75fc,trojan_win32_occamy_c-54-win32_exe-undefined-1762bdace0c8834785d26958d21c75fc.exe,killproc,6.6,201,21,10,9,5,7,3,0,1,0,9,17,66,2,168,0,3,2,2725
193,cuckoo-w7-maldome-opened,1762bdace0c8834785d26958d21c75fc,trojan_win32_occamy_c-54-win32_exe-undefined-1762bdace0c8834785d26958d21c75fc.exe,killproc,5.2,192,14,1,2,5,5,2,0,1,0,9,22,66,1,151,0,3,2,2677
47,cuckoo-w7-vmcloak,1762bdace0c8834785d26958d21c75fc,trojan_win32_occamy_c-54-win32_exe-undefined-1762bdace0c8834785d26958d21c75fc.exe,killproc,7.2,194,17,5,7,6,6,2,0,1,0,9,4,73,1,151,0,3,2,2716
201,cuckoo-w7-opened,1762bdace0c8834785d26958d21c75fc,trojan_win32_occamy_c-54-win32_exe-undefined-1762bdace0c8834785d26958d21c75fc.exe,killproc,5.4,202,19,0,3,6,5,2,0,1,0,9,22,68,2,151,0,3,2,2677
48,cuckoo-w7-01,1882276c1f2ff5f84e05a5cb6e589096,virtool_msil_injector-70-win32_exe-undefined-1882276c1f2ff5f84e05a5cb6e589096.exe,razy,20.4,78,25,15,11,7,18,16,0,1,1,3,15,104,97,316,3,4,2,1183
202,cuckoo-w7-maldome-opened,1882276c1f2ff5f84e05a5cb6e589096,virtool_msil_injector-70-win32_exe-undefined-1882276c1f2ff5f84e05a5cb6e589096.exe,razy,1.6,14,14,0,2,0,1,0,0,0,1,0,0,4,1,7,0,0,0,6
109,cuckoo-w7-vmcloak,1882276c1f2ff5f84e05a5cb6e589096,virtool_msil_injector-70-win32_exe-undefined-1882276c1f2ff5f84e05a5cb6e589096.exe,razy,18.8,136,22,8,10,6,16,15,0,1,1,3,15,95,92,319,2,4,1,1201
263,cuckoo-w7-opened,1882276c1f2ff5f84e05a5cb6e589096,virtool_msil_injector-70-win32_exe-undefined-1882276c1f2ff5f84e05a5cb6e589096.exe,razy,1.6,18,11,0,1,0,1,0,0,0,1,0,0,4,1,7,0,0,0,6
60,cuckoo-w7-01,1b1b1143d76d4e94c3cc0cbacde2ce6a,win32_worm_vb_nzq-82-win32_exe-incubus.exe-1b1b1143d76d4e94c3cc0cbacde2ce6a.exe,cosmu,11.6,140,30,17,13,4,8,8,0,0,1,23,31,21,4,32,0,22,0,63
214,cuckoo-w7-maldome-opened,1b1b1143d76d4e94c3cc0cbacde2ce6a,win32_worm_vb_nzq-82-win32_exe-incubus.exe-1b1b1143d76d4e94c3cc0cbacde2ce6a.exe,cosmu,8.6,136,14,1,2,4,6,7,0,0,1,24,31,20,2,31,0,23,0,62
135,cuckoo-w7-vmcloak,1b1b1143d76d4e94c3cc0cbacde2ce6a,win32_worm_vb_nzq-82-win32_exe-incubus.exe-1b1b1143d76d4e94c3cc0cbacde2ce6a.exe,cosmu,8.4,148,16,5,7,4,7,6,0,0,1,15,31,20,3,31,0,14,0,62
289,cuckoo-w7-opened,1b1b1143d76d4e94c3cc0cbacde2ce6a,win32_worm_vb_nzq-82-win32_exe-incubus.exe-1b1b1143d76d4e94c3cc0cbacde2ce6a.exe,cosmu,9.2,152,16,0,2,4,6,8,0,0,1,30,31,22,2,32,0,29,0,62
47,cuckoo-w7-01,1ffe2cc3abd86d528810ff529805968a,win32_sality_3-79-win32_exe-remotec.exe-1ffe2cc3abd86d528810ff529805968a.exe,sality,11.2,195,22,8,7,3,5,9,0,2,1,2,1131,26,1,21,1,3,6,1119
201,cuckoo-w7-maldome-opened,1ffe2cc3abd86d528810ff529805968a,win32_sality_3-79-win32_exe-remotec.exe-1ffe2cc3abd86d528810ff529805968a.exe,sality,12.6,191,25,3,2,3,7,10,0,2,1,2,1133,32,1,44,2,3,7,1136
114,cuckoo-w7-vmcloak,1ffe2cc3abd86d528810ff529805968a,win32_sality_3-79-win32_exe-remotec.exe-1ffe2cc3abd86d528810ff529805968a.exe,sality,10.4,195,14,1,5,3,3,9,0,2,1,0,1131,26,1,19,1,2,7,1120
268,cuckoo-w7-opened,1ffe2cc3abd86d528810ff529805968a,win32_sality_3-79-win32_exe-remotec.exe-1ffe2cc3abd86d528810ff529805968a.exe,sality,9.6,196,19,0,2,3,5,8,0,1,1,0,1125,15,1,16,0,2,6,1104
140,cuckoo-w7-01,20fd308777eb785b3df23b0e1d4b0bb6,trojandownloader_win32_nymaim_k-61-win32_exe-undefined-20fd308777eb785b3df23b0e1d4b0bb6.exe,razy,9.8,135,93,10,40,5,6,7,0,1,1,5,2,4,9,2,0,4,9,9
294,cuckoo-w7-maldome-opened,20fd308777eb785b3df23b0e1d4b0bb6,trojandownloader_win32_nymaim_k-61-win32_exe-undefined-20fd308777eb785b3df23b0e1d4b0bb6.exe,razy,3.2,14,11,0,1,4,3,0,0,0,1,0,0,4,0,2,0,0,0,8
39,cuckoo-w7-vmcloak,20fd308777eb785b3df23b0e1d4b0bb6,trojandownloader_win32_nymaim_k-61-win32_exe-undefined-20fd308777eb785b3df23b0e1d4b0bb6.exe,razy,12,136,93,5,38,5,7,7,1,2,1,5,2,4,9,2,0,4,9,9
193,cuckoo-w7-opened,20fd308777eb785b3df23b0e1d4b0bb6,trojandownloader_win32_nymaim_k-61-win32_exe-undefined-20fd308777eb785b3df23b0e1d4b0bb6.exe,razy,3.2,24,13,0,2,4,3,0,0,0,1,0,0,4,0,2,0,0,0,8
134,cuckoo-w7-01,2214a889113edf863d2108cc1d0b45a7,win32_doboc_gen_1-71-win32_exe-undefined-2214a889113edf863d2108cc1d0b45a7.exe,doboc,12.4,137,44,17,29,4,13,6,0,0,1,5,4,47,2,282,0,4,1,2405
288,cuckoo-w7-maldome-opened,2214a889113edf863d2108cc1d0b45a7,win32_doboc_gen_1-71-win32_exe-undefined-2214a889113edf863d2108cc1d0b45a7.exe,doboc,12.6,134,26,12,9,2,14,9,0,0,1,44,76,109,14,1060,7,30,18,3105
129,cuckoo-w7-vmcloak,2214a889113edf863d2108cc1d0b45a7,win32_doboc_gen_1-71-win32_exe-undefined-2214a889113edf863d2108cc1d0b45a7.exe,doboc,14.8,144,26,16,13,3,14,10,0,0,1,46,165,106,13,1089,7,36,18,2107
283,cuckoo-w7-opened,2214a889113edf863d2108cc1d0b45a7,win32_doboc_gen_1-71-win32_exe-undefined-2214a889113edf863d2108cc1d0b45a7.exe,doboc,11.2,137,18,0,3,3,13,7,0,0,1,27,64,91,8,944,3,21,16,2992
24,cuckoo-w7-01,271be701cde2c0cc671878157f30ba80,trojan_win32_occamy_c-63-win32_exe-undefined-271be701cde2c0cc671878157f30ba80.exe,zusy,13.4,138,31,10,10,6,7,12,0,1,1,1,0,47,15,94,1,1,2,198
178,cuckoo-w7-maldome-opened,271be701cde2c0cc671878157f30ba80,trojan_win32_occamy_c-63-win32_exe-undefined-271be701cde2c0cc671878157f30ba80.exe,zusy,12.4,133,21,1,3,6,6,11,0,1,1,1,0,44,10,86,1,1,2,196
68,cuckoo-w7-vmcloak,271be701cde2c0cc671878157f30ba80,trojan_win32_occamy_c-63-win32_exe-undefined-271be701cde2c0cc671878157f30ba80.exe,zusy,13.4,136,24,5,8,6,7,12,0,1,1,1,0,46,15,92,1,1,2,200
222,cuckoo-w7-opened,271be701cde2c0cc671878157f30ba80,trojan_win32_occamy_c-63-win32_exe-undefined-271be701cde2c0cc671878157f30ba80.exe,zusy,12.4,137,23,0,3,6,6,11,0,1,1,1,0,45,10,86,1,1,2,196
90,cuckoo-w7-01,2a2e7c02b6fc70713c77be19e65e351a,worm_win32_pykspa_rfn-91-win32_exe-undefined-2a2e7c02b6fc70713c77be19e65e351a.exe,pykspa,9.4,138,75,34,63,3,8,6,1,0,1,10,31,91,41,491,53,11,3,2251
